lat:  -73.8264 lon: -105.9641 x: 1172 y: 1715 file:  qush-a-Ant09-132-132.sir backscat:  -12.397 contrast: -15.8365
lat:  -73.8264 lon: -105.9641 x: 1172 y: 1715 file:  qush-a-Ant09-133-133.sir backscat:  -13.151 contrast: -15.0390
lat:  -73.6976 lon: -106.2478 x: 1167 y: 1709 file:  qush-a-Ant09-134-134.sir backscat:  -12.494 contrast: -14.7075
lat:  -73.5993 lon: -106.5334 x: 1163 y: 1704 file:  qush-a-Ant09-135-135.sir backscat:  -12.717 contrast: -14.6015
lat:  -73.4701 lon: -106.8845 x: 1158 y: 1697 file:  qush-a-Ant09-136-136.sir backscat:  -12.211 contrast: -15.3775
lat:  -73.3558 lon: -107.1614 x: 1154 y: 1692 file:  qush-a-Ant09-137-137.sir backscat:  -12.517 contrast: -15.5265
lat:  -73.2516 lon: -107.2995 x: 1150 y: 1688 file:  qush-a-Ant09-138-138.sir backscat:  -13.418 contrast: -16.1025
lat:  -73.2344 lon: -107.3997 x: 1149 y: 1687 file:  qush-a-Ant09-139-139.sir backscat:  -12.680 contrast: -16.3660
lat:  -73.2468 lon: -107.1107 x: 1149 y: 1691 file:  qush-a-Ant09-140-140.sir backscat:  -13.231 contrast: -15.1745
lat:  -73.3303 lon: -107.1970 x: 1153 y: 1691 file:  qush-a-Ant09-141-141.sir backscat:  -13.997 contrast: -16.4655
lat:  -73.4605 lon: -107.2800 x: 1159 y: 1692 file:  qush-a-Ant09-142-142.sir backscat:  -13.804 contrast: -15.7420
lat:  -73.4918 lon: -107.1521 x: 1160 y: 1694 file:  qush-a-Ant09-143-143.sir backscat:  -13.222 contrast: -16.0130
lat:  -73.4692 lon: -107.3016 x: 1160 y: 1692 file:  qush-a-Ant09-144-144.sir backscat:  -12.433 contrast: -16.0840
lat:  -73.4548 lon: -107.4632 x: 1160 y: 1689 file:  qush-a-Ant09-145-145.sir backscat:  -12.902 contrast: -16.3765
lat:  -73.3884 lon: -107.5239 x: 1157 y: 1687 file:  qush-a-Ant09-146-146.sir backscat:  -13.181 contrast: -15.6740
lat:  -73.3884 lon: -107.5239 x: 1157 y: 1687 file:  qush-a-Ant09-147-147.sir backscat:  -13.585 contrast: -16.4285
lat:  -73.3602 lon: -107.6403 x: 1156 y: 1685 file:  qush-a-Ant09-148-148.sir backscat:  -12.795 contrast: -16.0070
lat:  -73.3309 lon: -107.8132 x: 1156 y: 1683 file:  qush-a-Ant09-149-149.sir backscat:  -13.076 contrast: -15.9505
lat:  -73.3136 lon: -107.9993 x: 1156 y: 1680 file:  qush-a-Ant09-150-150.sir backscat:  -13.184 contrast: -15.8465
lat:  -73.3017 lon: -107.7992 x: 1154 y: 1682 file:  qush-a-Ant09-151-151.sir backscat:  -12.896 contrast: -15.5005
lat:  -73.3017 lon: -107.7992 x: 1154 y: 1682 file:  qush-a-Ant09-152-152.sir backscat:  -12.922 contrast: -15.2895
