lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-226-226.sir backscat:   -6.523 contrast:  -8.7415
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-227-227.sir backscat:   -6.714 contrast:  -9.2230
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-228-228.sir backscat:   -5.175 contrast:  -8.6010
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-229-229.sir backscat:   -5.741 contrast:  -8.5065
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-230-230.sir backscat:   -6.024 contrast:  -9.0290
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-231-231.sir backscat:   -5.100 contrast:  -9.2280
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-232-232.sir backscat:   -6.229 contrast:  -8.2625
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-233-233.sir backscat:   -5.358 contrast:  -8.5845
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-234-234.sir backscat:   -6.123 contrast:  -8.5645
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-235-235.sir backscat:   -5.382 contrast:  -8.5470
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-236-236.sir backscat:   -5.077 contrast:  -8.5615
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-237-237.sir backscat:   -5.420 contrast:  -9.0750
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-238-238.sir backscat:   -6.088 contrast:  -9.2155
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-239-239.sir backscat:   -5.294 contrast:  -8.5945
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-240-240.sir backscat:   -6.248 contrast:  -8.3545
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-241-241.sir backscat:   -5.940 contrast:  -7.7645
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-242-242.sir backscat:   -6.081 contrast:  -8.4455
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-243-243.sir backscat:   -5.589 contrast:  -8.4415
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-244-244.sir backscat:   -5.321 contrast:  -7.7500
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-245-245.sir backscat:   -5.935 contrast:  -9.2380
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-246-246.sir backscat:   -5.630 contrast:  -8.4720
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-247-247.sir backscat:   -5.654 contrast:  -8.4940
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-248-248.sir backscat:   -5.356 contrast:  -8.6120
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-249-249.sir backscat:   -6.129 contrast:  -8.5965
